Date,Description,Amount,Transaction Type,Category,Account Name,date
04-08-2022,Credit Transaction,3.54,credit,Cashback Rewards,Savings,2022-04-08
04-08-2022,Amazon,63.36,debit,Bills,Credit Card,2022-04-08
04-08-2022,Netflix,74.48,debit,Restaurants,Credit Card,2022-04-08
04-08-2022,Amazon,16.78,debit,Restaurants,Credit Card,2022-04-08
04-10-2022,Amazon,70.78,debit,Shopping,Credit Card,2022-04-10
04-10-2022,Credit Transaction,14.21,credit,Cashback Rewards,Savings,2022-04-10
04-11-2022,Restaurant,1045.89,debit,Mortgage & Rent,Credit Card,2022-04-11
04-11-2022,Credit Transaction,46.92,credit,Dividends,Savings,2022-04-11
04-12-2022,Uber,25.92,debit,Restaurants,Credit Card,2022-04-12
04-12-2022,Mall,105.67,debit,Shopping,Credit Card,2022-04-12
04-12-2022,Netflix,20.65,debit,Entertainment,Credit Card,2022-04-12
04-12-2022,Netflix,18.02,debit,Travel,Credit Card,2022-04-12
04-13-2022,Netflix,1043.73,debit,Mortgage & Rent,Credit Card,2022-04-13
04-13-2022,Restaurant,1046.36,debit,Mortgage & Rent,Credit Card,2022-04-13
04-13-2022,Restaurant,78.44,debit,Shopping,Credit Card,2022-04-13
04-13-2022,Uber,86.83,debit,Restaurants,Credit Card,2022-04-13
04-13-2022,Monthly direct deposit - Salary,4400.0,credit,Salary,Savings,2022-04-13
04-13-2022,Restaurant,73.96,debit,Shopping,Credit Card,2022-04-13
04-13-2022,Netflix,16.9,debit,Travel,Credit Card,2022-04-13
04-13-2022,Uber,71.56,debit,Bills,Credit Card,2022-04-13
04-14-2022,Mall,20.05,debit,Entertainment,Credit Card,2022-04-14
04-15-2022,Credit Transaction,19.9,credit,Cashback Rewards,Savings,2022-04-15
04-15-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-04-15
04-15-2022,Credit Transaction,57.78,credit,Dividends,Savings,2022-04-15
04-16-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-04-16
04-16-2022,Credit Transaction,17.94,credit,Cashback Rewards,Savings,2022-04-16
04-17-2022,Amazon,21.0,debit,Entertainment,Credit Card,2022-04-17
04-17-2022,Restaurant,40.88,debit,Restaurants,Credit Card,2022-04-17
04-18-2022,Credit Transaction,50.92,credit,Dividends,Savings,2022-04-18
04-18-2022,Amazon,20.8,debit,Entertainment,Credit Card,2022-04-18
04-18-2022,Mall,20.84,debit,Entertainment,Credit Card,2022-04-18
04-18-2022,Credit Transaction,66.1,credit,Dividends,Savings,2022-04-18
04-18-2022,Restaurant,85.53,debit,Bills,Credit Card,2022-04-18
04-18-2022,Credit Transaction,6.3,credit,Cashback Rewards,Savings,2022-04-18
04-19-2022,Credit Transaction,9.72,credit,Cashback Rewards,Savings,2022-04-19
04-19-2022,Netflix,43.89,debit,Bills,Credit Card,2022-04-19
04-19-2022,Mall,124.88,debit,Shopping,Credit Card,2022-04-19
04-21-2022,Amazon,65.97,debit,Bills,Credit Card,2022-04-21
04-21-2022,Restaurant,20.36,debit,Entertainment,Credit Card,2022-04-21
04-22-2022,Restaurant,16.63,debit,Travel,Credit Card,2022-04-22
04-23-2022,Netflix,18.26,debit,Travel,Credit Card,2022-04-23
04-23-2022,Credit Transaction,68.03,credit,Dividends,Savings,2022-04-23
04-23-2022,Mall,85.21,debit,Shopping,Credit Card,2022-04-23
04-24-2022,Uber,20.97,debit,Entertainment,Credit Card,2022-04-24
04-24-2022,Uber,20.49,debit,Entertainment,Credit Card,2022-04-24
04-24-2022,Netflix,94.28,debit,Bills,Credit Card,2022-04-24
04-25-2022,Restaurant,20.82,debit,Entertainment,Credit Card,2022-04-25
04-25-2022,Mall,71.81,debit,Shopping,Credit Card,2022-04-25
04-25-2022,Credit Transaction,56.37,credit,Dividends,Savings,2022-04-25
04-25-2022,Credit Transaction,73.45,credit,Dividends,Savings,2022-04-25
04-25-2022,Netflix,90.66,debit,Shopping,Credit Card,2022-04-25
04-26-2022,Restaurant,18.7,debit,Travel,Credit Card,2022-04-26
04-26-2022,Amazon,20.58,debit,Entertainment,Credit Card,2022-04-26
04-27-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-04-27
04-27-2022,Uber,57.88,debit,Bills,Credit Card,2022-04-27
04-27-2022,Amazon,62.4,debit,Bills,Credit Card,2022-04-27
04-27-2022,Netflix,43.13,debit,Restaurants,Credit Card,2022-04-27
04-28-2022,Uber,1044.4,debit,Mortgage & Rent,Credit Card,2022-04-28
04-28-2022,Netflix,50.71,debit,Bills,Credit Card,2022-04-28
04-28-2022,Uber,20.96,debit,Entertainment,Credit Card,2022-04-28
04-28-2022,Credit Transaction,65.85,credit,Dividends,Savings,2022-04-28
04-28-2022,Uber,1047.66,debit,Mortgage & Rent,Credit Card,2022-04-28
04-28-2022,Restaurant,20.14,debit,Entertainment,Credit Card,2022-04-28
04-28-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-04-28
05-01-2022,Amazon,29.6,debit,Entertainment,Credit Card,2022-05-01
05-01-2022,Credit Transaction,46.85,credit,Dividends,Savings,2022-05-01
05-01-2022,Amazon,19.71,debit,Travel,Credit Card,2022-05-01
05-01-2022,Amazon,1047.13,debit,Mortgage & Rent,Credit Card,2022-05-01
05-01-2022,Rent,1046.94,debit,Mortgage & Rent,Checking,2022-05-01
05-02-2022,Credit Transaction,69.91,credit,Dividends,Savings,2022-05-02
05-02-2022,Amazon,99.09,debit,Restaurants,Credit Card,2022-05-02
05-02-2022,Mall,1047.19,debit,Mortgage & Rent,Credit Card,2022-05-02
05-03-2022,Uber,1046.32,debit,Mortgage & Rent,Credit Card,2022-05-03
05-03-2022,Restaurant,96.78,debit,Bills,Credit Card,2022-05-03
05-03-2022,Uber,68.65,debit,Shopping,Credit Card,2022-05-03
05-04-2022,Netflix,26.96,debit,Entertainment,Credit Card,2022-05-04
05-04-2022,Amazon,48.14,debit,Restaurants,Credit Card,2022-05-04
05-05-2022,Netflix,30.59,debit,Restaurants,Credit Card,2022-05-05
05-05-2022,Restaurant,20.47,debit,Travel,Credit Card,2022-05-05
05-05-2022,Amazon,23.19,debit,Entertainment,Credit Card,2022-05-05
05-05-2022,Netflix,109.92,debit,Shopping,Credit Card,2022-05-05
05-05-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-05-05
05-06-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-05-06
05-06-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-05-06
05-06-2022,Amazon,30.84,debit,Entertainment,Credit Card,2022-05-06
05-06-2022,Netflix,1040.04,debit,Mortgage & Rent,Credit Card,2022-05-06
05-07-2022,Netflix,112.66,debit,Shopping,Credit Card,2022-05-07
05-07-2022,Uber,22.49,debit,Entertainment,Credit Card,2022-05-07
05-07-2022,Mall,78.6,debit,Shopping,Credit Card,2022-05-07
05-07-2022,Amazon,96.2,debit,Restaurants,Credit Card,2022-05-07
05-07-2022,Netflix,76.71,debit,Shopping,Credit Card,2022-05-07
05-07-2022,Uber,30.11,debit,Entertainment,Credit Card,2022-05-07
05-07-2022,Credit Transaction,10.62,credit,Cashback Rewards,Savings,2022-05-07
05-08-2022,Uber,22.85,debit,Entertainment,Credit Card,2022-05-08
05-08-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-05-08
05-08-2022,Netflix,84.86,debit,Restaurants,Credit Card,2022-05-08
05-08-2022,Netflix,51.01,debit,Restaurants,Credit Card,2022-05-08
05-08-2022,Amazon,26.15,debit,Entertainment,Credit Card,2022-05-08
05-08-2022,Amazon,29.46,debit,Entertainment,Credit Card,2022-05-08
05-09-2022,Amazon,53.46,debit,Bills,Credit Card,2022-05-09
05-10-2022,Netflix,1045.79,debit,Mortgage & Rent,Credit Card,2022-05-10
05-10-2022,Netflix,72.81,debit,Shopping,Credit Card,2022-05-10
05-11-2022,Restaurant,36.09,debit,Entertainment,Credit Card,2022-05-11
05-11-2022,Uber,45.96,debit,Bills,Credit Card,2022-05-11
05-11-2022,Restaurant,29.5,debit,Bills,Credit Card,2022-05-11
05-11-2022,Netflix,96.93,debit,Bills,Credit Card,2022-05-11
05-11-2022,Uber,25.68,debit,Travel,Credit Card,2022-05-11
05-12-2022,Credit Transaction,10.73,credit,Cashback Rewards,Savings,2022-05-12
05-13-2022,Credit Transaction,20.24,credit,Cashback Rewards,Savings,2022-05-13
05-13-2022,Credit Transaction,14.19,credit,Cashback Rewards,Savings,2022-05-13
05-13-2022,Monthly direct deposit - Salary,4400.0,credit,Salary,Savings,2022-05-13
05-14-2022,Mall,88.56,debit,Shopping,Credit Card,2022-05-14
05-14-2022,Credit Transaction,7.21,credit,Cashback Rewards,Savings,2022-05-14
05-15-2022,Restaurant,75.74,debit,Restaurants,Credit Card,2022-05-15
05-15-2022,Mall,91.11,debit,Shopping,Credit Card,2022-05-15
05-15-2022,Amazon,114.25,debit,Shopping,Credit Card,2022-05-15
05-15-2022,Credit Transaction,8.08,credit,Cashback Rewards,Savings,2022-05-15
05-16-2022,Mall,1047.35,debit,Mortgage & Rent,Credit Card,2022-05-16
05-16-2022,Netflix,26.44,debit,Entertainment,Credit Card,2022-05-16
05-16-2022,Uber,90.63,debit,Bills,Credit Card,2022-05-16
05-17-2022,Mall,17.05,debit,Travel,Credit Card,2022-05-17
05-17-2022,Restaurant,26.51,debit,Travel,Credit Card,2022-05-17
05-17-2022,Mall,35.77,debit,Restaurants,Credit Card,2022-05-17
05-17-2022,Uber,95.13,debit,Restaurants,Credit Card,2022-05-17
05-17-2022,Amazon,28.42,debit,Travel,Credit Card,2022-05-17
05-17-2022,Restaurant,24.41,debit,Entertainment,Credit Card,2022-05-17
05-18-2022,Amazon,19.88,debit,Travel,Credit Card,2022-05-18
05-18-2022,Restaurant,1040.2,debit,Mortgage & Rent,Credit Card,2022-05-18
05-18-2022,Uber,24.49,debit,Entertainment,Credit Card,2022-05-18
05-18-2022,Mall,66.07,debit,Restaurants,Credit Card,2022-05-18
05-18-2022,Amazon,21.0,debit,Entertainment,Credit Card,2022-05-18
05-19-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-05-19
05-19-2022,Credit Transaction,50.64,credit,Dividends,Savings,2022-05-19
05-19-2022,Uber,78.84,debit,Restaurants,Credit Card,2022-05-19
05-19-2022,Mall,20.37,debit,Entertainment,Credit Card,2022-05-19
05-19-2022,Amazon,105.47,debit,Shopping,Credit Card,2022-05-19
05-20-2022,Netflix,23.89,debit,Travel,Credit Card,2022-05-20
05-21-2022,Uber,27.11,debit,Entertainment,Credit Card,2022-05-21
05-21-2022,Restaurant,112.43,debit,Shopping,Credit Card,2022-05-21
05-21-2022,Uber,50.78,debit,Bills,Credit Card,2022-05-21
05-22-2022,Restaurant,110.93,debit,Shopping,Credit Card,2022-05-22
05-22-2022,Uber,21.96,debit,Travel,Credit Card,2022-05-22
05-22-2022,Netflix,29.61,debit,Travel,Credit Card,2022-05-22
05-23-2022,Restaurant,33.44,debit,Bills,Credit Card,2022-05-23
05-23-2022,Netflix,15.01,debit,Restaurants,Credit Card,2022-05-23
05-23-2022,Uber,51.22,debit,Bills,Credit Card,2022-05-23
05-23-2022,Mall,92.47,debit,Bills,Credit Card,2022-05-23
05-23-2022,Netflix,24.01,debit,Travel,Credit Card,2022-05-23
05-23-2022,Amazon,72.91,debit,Bills,Credit Card,2022-05-23
05-24-2022,Credit Transaction,45.31,credit,Dividends,Savings,2022-05-24
05-24-2022,Amazon,29.25,debit,Entertainment,Credit Card,2022-05-24
05-25-2022,Netflix,36.12,debit,Entertainment,Credit Card,2022-05-25
05-25-2022,Uber,82.29,debit,Shopping,Credit Card,2022-05-25
05-25-2022,Mall,94.08,debit,Shopping,Credit Card,2022-05-25
05-26-2022,Amazon,72.51,debit,Shopping,Credit Card,2022-05-26
05-27-2022,Credit Transaction,19.69,credit,Cashback Rewards,Savings,2022-05-27
05-27-2022,Restaurant,68.12,debit,Bills,Credit Card,2022-05-27
05-28-2022,Netflix,84.62,debit,Restaurants,Credit Card,2022-05-28
06-01-2022,Uber,74.51,debit,Restaurants,Credit Card,2022-06-01
06-01-2022,Uber,61.7,debit,Restaurants,Credit Card,2022-06-01
06-01-2022,Rent,1057.92,debit,Mortgage & Rent,Checking,2022-06-01
06-01-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-06-01
06-01-2022,Uber,1057.48,debit,Mortgage & Rent,Credit Card,2022-06-01
06-01-2022,Netflix,102.46,debit,Restaurants,Credit Card,2022-06-01
06-02-2022,Mall,93.02,debit,Shopping,Credit Card,2022-06-02
06-02-2022,Restaurant,23.85,debit,Entertainment,Credit Card,2022-06-02
06-02-2022,Mall,1056.55,debit,Mortgage & Rent,Credit Card,2022-06-02
06-04-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-06-04
06-04-2022,Restaurant,80.45,debit,Bills,Credit Card,2022-06-04
06-05-2022,Credit Transaction,11.44,credit,Cashback Rewards,Savings,2022-06-05
06-05-2022,Restaurant,13.45,debit,Travel,Credit Card,2022-06-05
06-05-2022,Amazon,29.28,debit,Restaurants,Credit Card,2022-06-05
06-06-2022,Netflix,18.47,debit,Travel,Credit Card,2022-06-06
06-06-2022,Mall,14.5,debit,Travel,Credit Card,2022-06-06
06-06-2022,Netflix,68.1,debit,Bills,Credit Card,2022-06-06
06-07-2022,Netflix,44.48,debit,Bills,Credit Card,2022-06-07
06-07-2022,Netflix,64.75,debit,Bills,Credit Card,2022-06-07
06-07-2022,Amazon,1057.35,debit,Mortgage & Rent,Credit Card,2022-06-07
06-07-2022,Credit Transaction,57.55,credit,Dividends,Savings,2022-06-07
06-07-2022,Netflix,83.2,debit,Shopping,Credit Card,2022-06-07
06-08-2022,Restaurant,111.0,debit,Restaurants,Credit Card,2022-06-08
06-09-2022,Netflix,8.47,debit,Travel,Credit Card,2022-06-09
06-09-2022,Amazon,14.48,debit,Entertainment,Credit Card,2022-06-09
06-10-2022,Uber,85.2,debit,Restaurants,Credit Card,2022-06-10
06-10-2022,Amazon,66.95,debit,Bills,Credit Card,2022-06-10
06-10-2022,Mall,93.3,debit,Restaurants,Credit Card,2022-06-10
06-10-2022,Mall,90.9,debit,Bills,Credit Card,2022-06-10
06-12-2022,Mall,1056.08,debit,Mortgage & Rent,Credit Card,2022-06-12
06-13-2022,Mall,90.39,debit,Restaurants,Credit Card,2022-06-13
06-13-2022,Monthly direct deposit - Salary,4400.0,credit,Salary,Savings,2022-06-13
06-14-2022,Mall,68.45,debit,Restaurants,Credit Card,2022-06-14
06-14-2022,Uber,118.84,debit,Restaurants,Credit Card,2022-06-14
06-14-2022,Netflix,1056.43,debit,Mortgage & Rent,Credit Card,2022-06-14
06-15-2022,Amazon,16.35,debit,Travel,Credit Card,2022-06-15
06-15-2022,Uber,83.61,debit,Bills,Credit Card,2022-06-15
06-15-2022,Mall,26.14,debit,Entertainment,Credit Card,2022-06-15
06-16-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-06-16
06-16-2022,Uber,18.65,debit,Travel,Credit Card,2022-06-16
06-16-2022,Restaurant,92.15,debit,Shopping,Credit Card,2022-06-16
06-17-2022,Netflix,78.95,debit,Restaurants,Credit Card,2022-06-17
06-17-2022,Amazon,59.01,debit,Bills,Credit Card,2022-06-17
06-17-2022,Credit Transaction,46.37,credit,Dividends,Savings,2022-06-17
06-18-2022,Mall,92.31,debit,Shopping,Credit Card,2022-06-18
06-18-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-06-18
06-19-2022,Amazon,11.34,debit,Travel,Credit Card,2022-06-19
06-20-2022,Amazon,1055.89,debit,Mortgage & Rent,Credit Card,2022-06-20
06-20-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-06-20
06-20-2022,Mall,82.02,debit,Shopping,Credit Card,2022-06-20
06-20-2022,Mall,32.19,debit,Restaurants,Credit Card,2022-06-20
06-20-2022,Uber,116.96,debit,Shopping,Credit Card,2022-06-20
06-20-2022,Uber,65.37,debit,Restaurants,Credit Card,2022-06-20
06-21-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-06-21
06-22-2022,Amazon,1058.92,debit,Mortgage & Rent,Credit Card,2022-06-22
06-22-2022,Restaurant,88.63,debit,Restaurants,Credit Card,2022-06-22
06-23-2022,Mall,61.99,debit,Restaurants,Credit Card,2022-06-23
06-23-2022,Credit Transaction,76.25,credit,Dividends,Savings,2022-06-23
06-23-2022,Amazon,1058.1,debit,Mortgage & Rent,Credit Card,2022-06-23
06-23-2022,Amazon,1.16,debit,Travel,Credit Card,2022-06-23
06-24-2022,Credit Transaction,60.04,credit,Dividends,Savings,2022-06-24
06-24-2022,Uber,11.98,debit,Entertainment,Credit Card,2022-06-24
06-24-2022,Credit Transaction,41.74,credit,Dividends,Savings,2022-06-24
06-24-2022,Credit Transaction,21.67,credit,Cashback Rewards,Savings,2022-06-24
06-24-2022,Mall,44.22,debit,Bills,Credit Card,2022-06-24
06-25-2022,Mall,49.82,debit,Bills,Credit Card,2022-06-25
06-26-2022,Credit Transaction,72.98,credit,Dividends,Savings,2022-06-26
06-26-2022,Netflix,14.58,debit,Travel,Credit Card,2022-06-26
06-26-2022,Netflix,3.58,debit,Travel,Credit Card,2022-06-26
06-27-2022,Uber,55.22,debit,Restaurants,Credit Card,2022-06-27
06-27-2022,Restaurant,95.63,debit,Bills,Credit Card,2022-06-27
06-27-2022,Mall,1058.23,debit,Mortgage & Rent,Credit Card,2022-06-27
06-28-2022,Mall,1058.9,debit,Mortgage & Rent,Credit Card,2022-06-28
06-28-2022,Mall,103.96,debit,Shopping,Credit Card,2022-06-28
06-28-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-06-28
07-01-2022,Amazon,13.11,debit,Travel,Credit Card,2022-07-01
07-01-2022,Credit Transaction,69.03,credit,Dividends,Savings,2022-07-01
07-01-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-07-01
07-01-2022,Rent,1044.15,debit,Mortgage & Rent,Checking,2022-07-01
07-02-2022,Credit Transaction,21.69,credit,Cashback Rewards,Savings,2022-07-02
07-02-2022,Netflix,1044.23,debit,Mortgage & Rent,Credit Card,2022-07-02
07-03-2022,Netflix,1046.83,debit,Mortgage & Rent,Credit Card,2022-07-03
07-03-2022,Amazon,37.13,debit,Bills,Credit Card,2022-07-03
07-03-2022,Credit Transaction,8.36,credit,Cashback Rewards,Savings,2022-07-03
07-03-2022,Amazon,106.27,debit,Shopping,Credit Card,2022-07-03
07-03-2022,Mall,11.26,debit,Travel,Credit Card,2022-07-03
07-03-2022,Restaurant,6.61,debit,Travel,Credit Card,2022-07-03
07-04-2022,Mall,8.36,debit,Travel,Credit Card,2022-07-04
07-04-2022,Mall,46.81,debit,Restaurants,Credit Card,2022-07-04
07-04-2022,Uber,67.45,debit,Shopping,Credit Card,2022-07-04
07-04-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-07-04
07-04-2022,Restaurant,10.17,debit,Travel,Credit Card,2022-07-04
07-04-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-07-04
07-04-2022,Mall,16.76,debit,Entertainment,Credit Card,2022-07-04
07-05-2022,Mall,121.23,debit,Shopping,Credit Card,2022-07-05
07-05-2022,Mall,19.23,debit,Entertainment,Credit Card,2022-07-05
07-05-2022,Netflix,41.42,debit,Restaurants,Credit Card,2022-07-05
07-05-2022,Mall,7.06,debit,Travel,Credit Card,2022-07-05
07-05-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-07-05
07-07-2022,Amazon,1045.06,debit,Mortgage & Rent,Credit Card,2022-07-07
07-07-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-07-07
07-07-2022,Mall,19.52,debit,Entertainment,Credit Card,2022-07-07
07-07-2022,Mall,9.2,debit,Travel,Credit Card,2022-07-07
07-07-2022,Amazon,43.49,debit,Bills,Credit Card,2022-07-07
07-07-2022,Credit Transaction,4.59,credit,Cashback Rewards,Savings,2022-07-07
07-07-2022,Credit Transaction,19.79,credit,Cashback Rewards,Savings,2022-07-07
07-07-2022,Netflix,29.82,debit,Restaurants,Credit Card,2022-07-07
07-08-2022,Restaurant,1046.12,debit,Mortgage & Rent,Credit Card,2022-07-08
07-08-2022,Mall,74.32,debit,Shopping,Credit Card,2022-07-08
07-08-2022,Restaurant,58.99,debit,Restaurants,Credit Card,2022-07-08
07-08-2022,Restaurant,1044.28,debit,Mortgage & Rent,Credit Card,2022-07-08
07-08-2022,Credit Transaction,51.67,credit,Dividends,Savings,2022-07-08
07-09-2022,Mall,68.67,debit,Shopping,Credit Card,2022-07-09
07-09-2022,Netflix,78.93,debit,Restaurants,Credit Card,2022-07-09
07-09-2022,Netflix,74.69,debit,Bills,Credit Card,2022-07-09
07-09-2022,Netflix,106.75,debit,Restaurants,Credit Card,2022-07-09
07-09-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-07-09
07-09-2022,Amazon,94.43,debit,Shopping,Credit Card,2022-07-09
07-10-2022,Credit Transaction,51.19,credit,Dividends,Savings,2022-07-10
07-10-2022,Netflix,17.86,debit,Entertainment,Credit Card,2022-07-10
07-10-2022,Uber,1046.24,debit,Mortgage & Rent,Credit Card,2022-07-10
07-10-2022,Credit Transaction,12.59,credit,Cashback Rewards,Savings,2022-07-10
07-10-2022,Netflix,76.53,debit,Restaurants,Credit Card,2022-07-10
07-10-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-07-10
07-10-2022,Amazon,23.7,debit,Entertainment,Credit Card,2022-07-10
07-10-2022,Uber,91.67,debit,Restaurants,Credit Card,2022-07-10
07-11-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-07-11
07-11-2022,Amazon,14.2,debit,Travel,Credit Card,2022-07-11
07-12-2022,Restaurant,19.2,debit,Restaurants,Credit Card,2022-07-12
07-12-2022,Restaurant,10.62,debit,Travel,Credit Card,2022-07-12
07-12-2022,Uber,14.18,debit,Travel,Credit Card,2022-07-12
07-12-2022,Restaurant,18.23,debit,Entertainment,Credit Card,2022-07-12
07-13-2022,Monthly direct deposit - Salary,4400.0,credit,Salary,Savings,2022-07-13
07-13-2022,Amazon,86.66,debit,Bills,Credit Card,2022-07-13
07-13-2022,Mall,1047.81,debit,Mortgage & Rent,Credit Card,2022-07-13
07-14-2022,Uber,1047.81,debit,Mortgage & Rent,Credit Card,2022-07-14
07-14-2022,Uber,1045.9,debit,Mortgage & Rent,Credit Card,2022-07-14
07-14-2022,Uber,96.38,debit,Bills,Credit Card,2022-07-14
07-14-2022,Credit Transaction,9.64,credit,Cashback Rewards,Savings,2022-07-14
07-15-2022,Uber,47.38,debit,Bills,Credit Card,2022-07-15
07-15-2022,Restaurant,67.08,debit,Bills,Credit Card,2022-07-15
07-16-2022,Uber,61.99,debit,Shopping,Credit Card,2022-07-16
07-16-2022,Credit Transaction,64.89,credit,Dividends,Savings,2022-07-16
07-16-2022,Credit Transaction,4400.0,credit,Salary,Savings,2022-07-16
07-17-2022,Amazon,12.28,debit,Travel,Credit Card,2022-07-17
07-17-2022,Mall,55.87,debit,Bills,Credit Card,2022-07-17
07-17-2022,Credit Transaction,70.32,credit,Dividends,Savings,2022-07-17
07-17-2022,Restaurant,67.54,debit,Bills,Credit Card,2022-07-17
07-17-2022,Amazon,6.39,debit,Travel,Credit Card,2022-07-17
07-17-2022,Amazon,14.69,debit,Travel,Credit Card,2022-07-17
07-17-2022,Amazon,21.96,debit,Entertainment,Credit Card,2022-07-17
07-18-2022,Netflix,1044.36,debit,Mortgage & Rent,Credit Card,2022-07-18
07-18-2022,Amazon,11.23,debit,Travel,Credit Card,2022-07-18
07-18-2022,Netflix,1046.38,debit,Mortgage & Rent,Credit Card,2022-07-18
07-18-2022,Restaurant,26.4,debit,Restaurants,Credit Card,2022-07-18
